Wojewodztwo,Specjalizacja,Priorytet,Szpital,Adres,Dodatkowe Info,Highlight,Liczba Miejsc w trybie rezydenckim,Liczba Miejsc w trybie pozarezydenckich,Liczba Miejsc
Mazowieckie,Medycyna rodzinna,True,"CENTRUM MEDYCZNE PUŁAWSKA SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA
KOMANDYTOWA - Poradnia lekarza rodzinnego","ul. Jana Ciszewskiego 15 02-777
Warszawa",Warszawa,False,49 (0),59,3
Mazowieckie,Medycyna rodzinna,True,"GRUPA ZDROWIE SPÓŁKA Z OGRANICZONA
ODPOWIEDZIALNOŚCIĄ - GRUPA ZDROWIE Płońsk, Gabinet
Lekarza POZ","ul. Henryka Sienkiewicza 7 09-100
Płońsk",Zadupie,False,49 (0),59,6
Mazowieckie,Medycyna rodzinna,True,"Centrum Medycyny Rodzinnej ""AGMA"" S.C. - Poradnia lekarza POZ",ul. Gwiaździsta 4 05-123 Chotomów,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej
Przychodnia Opieki Zdrowotnej w Grębkowie - Samodzielny Publiczny Zakład
Opieki Zdrowotnej Przychodnia
Opieki Zdrowotnej w Grębkowie",ul. Lipowa 6 07-110 Grębków,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,Primo spółka z ograniczoną odpowiedzialnością - Poradnia lekarza POZ,ul. Grunwaldzka 13 05-402 Otwock,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej Lekarze Rodzinni
""SALUS AEGROTI"" Spółka z ograniczoną
odpowiedzialnością - Niepubliczny Zakład Opieki
Zdrowotnej Lekarze Rodzinni
""SALUS AEGROTI"" Spółka z
ograniczoną odpowiedzialnością",ul. 25 CZERWCA 81 26-600 RADOM,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Citymed spółka z ograniczoną odpowiedzialnością spółka
komandytowa - Citymed spółka z ograniczoną
odpowiedzialnością spółka
komandytowa","ul. Jana III Sobieskiego 18 02-957
Warszawa",Warszawa,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Poradnia Medycyny Rodzinnej ""REVITA"" Spółka z
Ograniczoną Odpowiedzialnością - Poradnia lekarza POZ","ul. Bohaterów Warszawy 2 07-100
Węgrów",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"""ZDROWIE"" SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Niepubliczny Zakład Opieki
Zdrowotnej Przychodnia Lekarska
""ZDROWIE"" w Pionkach, Poradnia
lekarza POZ",ul. Aleje Lipowe 12 26-670 Pionki,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Lecznica Ursus Przychodnie Spółka z ograniczoną
odpowiedzialnoscią - Lecznica Ursus Przychodnie
Niepubliczny Zakład Opieki
Zdrowotnej","ul. Dzieci Warszawy 11 02-495
Warszawa",Warszawa,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w
Warce - Przychodnia Zdrowia, Poradnia
lekarza POZ","ul. ul. Piotra Wysockiego 12 05-660
Warka",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Centrum Medyczne Platany spółka z ograniczoną
odpowiedzialnością spółka komandytowa - Poradnia lekarza rodzinnego dla
dorosłych wraz z wizytami
domowymi",ul. Ryżowa 44 02-495 Warszawa,Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"ARS MEDICA NZOZ ANDRZEJCZAK I ZAPART-BĄK SPÓŁKA
PARTNERSKA LEKARZY - Poradnia lekarza podstawowej
opieki zdrowotnej",ul. Reymonta 11 09-317 Lutocin,Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej ""PULS"" Spółka z
ograniczoną odpowiedzialnością - Poradnia lekarza POZ","ul. Świętokrzyska 35 26-400
Przysucha",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w
Pniewach - Poradnia lekarza POZ",ul. . 2A 05-652 Pniewy,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ
W STAREJ BŁOTNICY - Poradnia lekarza POZ","ul. STARA BŁOTNICA 9 26-806 STARA
BŁOTNICA",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""BASIS"" S.C.
MAGDALENA BIJAK- PERKA, DARIUSZ PERKA - Poradnia lekarza POZ","ul. Błońska 46/48 05-807 Podkowa
Leśna",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ
W NASIELSK - Poradnia lekarza POZ",ul. SPORTOWA 2 05-190 NASIELSK,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Mazowiecki Szpital Wojewódzki im. św. Jana Pawła II w
Siedlcach Spółka z ograniczoną odpowiedzialnością - Przychodnia Podstawowej Opieki
Zdrowotnej Omega","ul. ul. Księcia Józefa Poniatowskiego
26 08-110 Siedlce",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Lekarze CICHOWSKI-POBOŻY Spółka Partnerska - Niepubliczny Zakład Opieki
Zdrowotnej w Maciejowicach
Gabinet lekarza POZ","ul. Piramowicza 5 08-480
Maciejowice",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej
Warszawa Wola - Śródmieście - Poradnia lekarza podstawowej
opieki zdrowotnej",ul. Elekcyjna 54 01-123 Warszawa,Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Maria Urszula Lewandowska - Niepubliczny Zakład Opieki
Zdrowotnej ""NASZA
PRZYCHODNIA"", Poradnia
(Gabinet) Lekarza Podstawowej
Opieki Zdrowotnej.",ul. Sierpecka 10 09-227 Gójsk,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej ""MEDIKON""
Dariusz Konecki - Poradnia Lekarza POZ","ul. Sadowa 22 05-825 Grodzisk
Mazowiecki",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Zespół Publicznych Zakładów Lecznictwa
Otwartego Warszawa Praga Południe - Poradnia (gabinet) lekarza
podstawowej opieki zdrowotnej","ul. Grochowska 339 03-822
Warszawa",Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"CENTRUM MEDYCZNE IM. BITWY WARSZAWSKIEJ 1920
R. W RADZYMINIE - SAMODZIELNY PUBLICZNY ZESPÓŁ
ZAKŁADÓW OPIEKI ZDROWOTNEJ - Poradnia lekarza POZ","ul. Konstytucji 3 Maja 17 05-250
RADZYMIN",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"ZDROWA_RODZINA SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Poradnia lekarza POZ","ul. gen. Tadeusza Pełczyńskiego
22J/U5 01-471 Warszawa",Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Centrum Medyczne ZANMED spółka z ograniczoną
odpowiedzialnością spółka komandytowa - Poradnia lekarza POZ, dorośli i
dzieci","ul. Józefa Piłsudskiego 33 05-074
Halinów",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Wiesława Grzyb - Przychodnia Lekarska ""DOKTOR
W. GRZYB"", Poradnia lekarza
rodzinnego",ul. Kościuszki 15 07-420 Kadzidło,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej Przychodnia
Lekarska ""CENTRUM"" A. Wilkowski, J.B. Sobstyl Spółka
Jawna - Gabinet Lekarza POZ","ul. rtm. Witolda Pileckiego 14 07-410
Ostrołęka",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,PRZYCHODNIA LEKARZA RODZINNEGO SYLWIA FIGURA-MIROŃSKA - Poradnia lekarza POZ,"ul. Aleja Wojska Polskiego 26 07-401
Ostrołęka",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"SAMODZIELNY ZESPÓŁ PUBLICZNYCH ZAKŁADÓW
LECZNICTWA OTWARTEGO WARSZAWA-WAWER - Poradnia Lekarza POZ","ul. JÓZEFA STRUSIA 4/8 04-564
WARSZAWA",Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - Poradnia lekarza POZ,ul. św. Maksymiliana Kolbego 13 09-460 Mała Wieś,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej
""BELMED"" - Poradnia lekarza POZ (dorośli i
dzieci)",ul. Szkolna 4 05-622 Belsk Duży,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"SAMORZĄDOWY PUBLICZNY ZAKŁAD OPIEKI
ZDROWOTNEJ W BIAŁOBRZEGACH SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - PODSTAWOWA OPIEKA
ZDROWOTNA",ul. Spacerowa 10 26-800 Białobrzegi,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"LUX MED Spółka z ograniczoną odpowiedzialnością - Poradnia lekarza POZ (Centrum
Medyczne Medycyna Rodzinna ul.
Belgradzka 18, 02-793 Warszawa)",ul. Belgradzka 18 02-793 Warszawa,Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"„Centrum Medyczne Puławska” Spółka z ograniczoną
odpowiedzialnością - Centrum Medyczne Puławska Sp.
z o.o. Niepubliczny Zakład Opieki
Zdrowotnej Oddział w Warszawie-Elbląska, Poradnia lekarza
rodzinnego.",ul. Elbląska 14 01-737 Warszawa,Warszawa,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,Dorota Brogosz-Kuc i Krzysztof Kuc spółka cywilna - Poradnia Lekarza POZ,ul. Lipińska 99 05-200 Wołomin,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""MEDICUS""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Gabinet lekarza POZ","ul. REYMONTA 36 A 08-430
ŻELECHÓW",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"GRUPA ZDROWIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - GRUPA ZDROWIE Dzierzążnia (filia
zakładu), poradnia
(gabinet)lekarza POZ",ul. Dzierzążnia 58 09-164 Dzierzążnia,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"""RES-MED 40"" SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Gabinet Lekarza POZ",ul. Ludowa 7 05-816 Michałowice,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"NEUCA MED SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - ŚWIAT ZDROWIA GOSTYNIN
CENTRUM MEDYCZNE MEDICUS","ul. WOJSKA POLSKIEGO 35 09-500
GOSTYNIN",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - ""MÓJ
LEKARZ"" IZABELA KOŚCIUCZYK - Poradnia lekarza POZ ( dorośli i
dzieci )",ul. ul. Stefana Żeromskiego 39 A 96-500 Sochaczew,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"SAMODZIELNY PUBLICZNY GMINNY ZAKŁAD OPIEKI
ZDROWOTNEJ W NADARZYNIE - Poradnia lekarza podstawowej
opieki zdrowotnej",ul. Sitarskich 3 05-830 Nadarzyn,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"„Centrum Medyczne Puławska” Spółka z ograniczoną
odpowiedzialnością - Centrum Medyczne Puławska Sp.
z o.o. Niepubliczny Zakład Opieki
Zdrowotnej Oddział w
Łomiankach, Poradnia Lekarza
POZ",ul. Warszawska 55 05-092 Łomianki,Zadupie,False,49 (0),59,3
Mazowieckie,Medycyna rodzinna,True,"MEDART ALICJA ZIELIŃSKA SPÓŁKA KOMANDYTOWA - Poradnia (gabinet) lekarza
podstawowej opieki zdrowotnej","ul. Trakt Brzeski 57B/3 05-077
Warszawa",Warszawa,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Ostrowi Mazowieckiej - Powiatowa Przychodnia Zdrowia,
Gabinet Lekarza Podstawowej
Opieki Zdrowotnej","ul. Stefana Okrzei 8 07-300 Ostrów
Mazowiecka",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"PULS Spółka z ograniczoną odpowiedzialnością - Poradnia (gabinet)lekarza
podstawowej opieki zdrowotnej",ul. Willowa 12 05-320 Mrozy,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Wojciech Kocoń Niepubliczny Zakład Opieki Zdrowotnej
Lecznica Medea - Poradnia (gabinet) lekarza POZ
(dorośli i dzieci)","ul. Kleczewska 41/1 01-826
Warszawa",Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"""MARVIT"" SPÓŁKA CYWILNA MARYLA WASZCZUK,
ANDRZEJ WASZCZUK - Poradnia lekarza rodzinnego",ul. Kościelna 38 05-200 Wołomin,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,Przychodnia Rodzinna Hanna Kowalczyk - Poradnia ( Gabinet ) lekarza POZ,ul. Browarna 1 08-124 Niwiski,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w
Goszczynie - Gabinet lekarza POZ",ul. Bądkowska 1 05-610 Goszczyn,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"GRUPA ZDROWIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - GRUPA ZDROWIE Sypniewo (filia
zakładu), Poradnia (gabinet)
Lekarza POZ","ul. Wincentego Witosa 2 06-216
Sypniewo",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"""CENTRUM MEDYCZNO-DIAGNOSTYCZNE"" SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Przychodnia Zdrowia Centrum
Dąbrówka, Poradnia (gabinet)
lekarza podstawowej opieki
zdrowotnej","ul. Dąbrówki 52 05-300 Mińsk
Mazowiecki",Zadupie,False,49 (0),59,6
Mazowieckie,Medycyna rodzinna,True,"SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ
W SEROCKU - Poradnia podstawowej opieki
zdrowotnej","ul. Antoniego i Apoloniusza
Kędzierskich 2 05-140 Serock",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"STASIAK BARANOWSKI JAKUBOWSKA-JANKOWSKA
LEKARZE SPÓŁKA PARTNERSKA - Niepubliczny Zakład Opieki
Zdrowotnej ""Med-Lux"", poradnia
(gabinet) lekarza podstawowej
opieki zdrowotnej","ul. Henryka Sienkiewicza 9 09-200
Sierpc",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"MTL Centrum Medyczne Puławska Spółka z ograniczoną
odpowiedzialnością Spółka Komandytowa - Poradnia Lekarza POZ","ul. Aleja Rzeczypospolitej 1 02-972
Warszawa",Warszawa,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""ESKULAP""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
SPÓŁKA KOMANDYTOWA - Gabinet Lekarza POZ","ul. MIKOŁAJA KOPERNIKA 3 06-408
KRASNE",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"IZABELA ZAWADA-DRYNKOWSKA NIEPUBLICZNY ZAKŁAD
OPIEKI ZDROWOTNEJ medicor CENTRUM ZDROWIA - Poradnia lekarza POZ",ul. Stołeczna 145 05-083 Feliksów,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"NEUCA MED SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - PORADNIA LEKARZA POZ","ul. MSZCZONOWSKA 35 05-600
GRÓJEC",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,Neuca Med spółka z ograniczoną odpowiedzialnością - Poradnia Lekarza POZ,ul. Wojciecha Chrzanowskiego 8a 04-392 Warszawa,Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"""BETA-MED"" SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Poradnia lekarza POZ","ul. ks. Ignacego Skorupki 71 05-091
Ząbki",Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej
Warszawa Wola - Śródmieście - Poradnia lekarza podstawowej
opieki zdrowotnej",ul. Grzybowska 34 00-863 Warszawa,Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"MIEJSKI SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI
ZDROWOTNEJ W KOBYŁCE - Poradnia lekarza POZ (dla
dorosłych i dzieci)",ul. gen. Franciszka Żymirskiego 2 05-230 Kobyłka,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w
Pilawie - Poradnia lekarza POZ","ul. Wojska Polskiego 16 08-440
Pilawa",Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Centrum Medyczne Nieporęt Spółka z ograniczoną
odpowiedzialnością - Poradnia Lekarza Podstawowej
Opieki Zdrowotnej",ul. Podleśna 4 05-126 Nieporęt,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"""CENTRUM MEDYCZNE JÓZEFÓW"" SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Poradnia lekarza podstawowej
opieki zdrowotnej","ul. Armii Krajowej 5/21 05-410
Józefów",Zadupie,False,49 (0),59,4
Mazowieckie,Medycyna rodzinna,True,"ALFAMEDIC SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Poradnia Lekarza POZ dla
Dorosłych",ul. Grzebskiego 12/- 06-500 Mława,Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej CENTRUM Janusz
Leśnik - Poradnia (gabinet) lekarza
podstawowej opieki zdrowotnej",ul. 11 Listopada 87 05-070 Sulejówek,Zadupie,False,49 (0),59,5
Mazowieckie,Medycyna rodzinna,True,"Niepubliczny Zakład Opieki Zdrowotnej ""Rodzina"" s.c.
Czesława Deptuła-Karpińska i S-ka - Poradnia lekarza POZ","ul. Gen. Augusta Emila Fieldorfa
""Nila"" 10 07-410 Ostrołęka",Zadupie,False,49 (0),59,3
Mazowieckie,Medycyna rodzinna,True,"""EL-TA"" GRZEGORZ POLCYN, HALINA POLCYN S.C. - Przychodnia Lekarska EL-TA/
Poradnia (gabinet) lekarza
rodzinnego","ul. Henryka Sienkiewicza 21 06-320
Baranowo",Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"""Centrum Medyczne Puławska"" Spółka z ograniczoną
odpowiedzialnością - Centrum Medyczne Puławska Sp.
z o.o. Niepubliczny Zakład Opieki
Zdrowotnej Oddział w Warszawie-Wola, Poradnia (gabinet) lekarza
rodzinnego","ul. Jana Kazimierza 64/U3 01-248
Warszawa",Warszawa,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"DOMOWA OPIEKA MEDYCZNA ""DO-MED"" SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Przychodnia Rodzinna ""Do-Med""
w Falenicy, Poradnia lekarza POZ",ul. Bysławska 84 04-993 Warszawa,Warszawa,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej-Zespół
Zakładów - Gabinet Lekarza Podstawowej
Opieki Zdrowotnej","ul. Witosa 2 06-200 Maków
Mazowiecki",Zadupie,False,49 (0),59,3
Mazowieckie,Medycyna rodzinna,True,"""CENTRA MEDYCZNE"" JULIA I ROBERT ROLA-JANICCY
SPÓŁKA PARTNERSKA - Centrum Medyczne Witolin,
Poradnia lekarza Rodzinnego –
POZ","ul. łukowska 1/U11 04-113
Warszawa",Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Katarzyna Budziło - N.Z.O.Z. Ośrodek Zdrowia w
Brwinowie, Poradnia lekarza
podstawowej opieki zdrowotnej",ul. Peronowa 4B 05-840 Brwinów,Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"s.c. Przychodnia Lekarska ""EMED"" Ewa T. Jastrzębska,
Wacław T.Jastrzębski - Poradnia lekarza rodzinnego",ul. Mostowa 11 06-212 Krasnosielc,Zadupie,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"Samodzielny Publiczny Zakład Opieki Zdrowotnej
Przychodnia Miejska w Józefowie - Poradnia ( gabinet ) lekarza POZ
(dla dorosłych i dzieci","ul. Skłodowskiej 5/7 05-420
JÓZEFÓW",Zadupie,False,49 (0),59,3
Mazowieckie,Medycyna rodzinna,True,"LUX MED Spółka z ograniczoną odpowiedzialnością - Poradnia lekarza POZ (Centrum
Medyczne Medycyna Rodzinna ul.
Myśliborska 95, 03-185
Warszawa)",ul. Myśliborska 95 03-185 Warszawa,Warszawa,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"Lux Med Spółka z ograniczoną odpowiedzialnością - Poradnia (gabinet) lekarza
podstawowej opieki zdrowotnej
(Centrum Medyczne LUX MED ul.
Nowa 4A, 05-500 Stara Iwiczna)",ul. Nowa 4a 05-500 Stara Iwiczna,Zadupie,False,49 (0),59,6
Mazowieckie,Medycyna rodzinna,True,"Lux Med Spółka z ograniczoną odpowiedzialnością - Poradnia lekarza podstawowej
opieki zdrowotnej (Centrum
Medyczne LUXMED, ul.
Domaniewska 52, 02-676
Warszawa, jest filią Centrum
Medycznego Medycyna Rodzinna
ul. Żwirki i Wigury 39, 02-091
Warszawa","ul. Domaniewska 52 02-672
Warszawa",Warszawa,False,49 (0),59,3
Mazowieckie,Medycyna rodzinna,True,"LUX MED Spółka z ograniczoną odpowiedzialnością - Poradnia (gab) lekarza POZ
(Centrum Medyczne Medycyna
Rodzinna ul. Grójecka 186, 02-390
Warszawa)",ul. Grójecka 186 02-390 Warszawa,Warszawa,False,49 (0),59,0
Mazowieckie,Medycyna rodzinna,True,"PRAKTYKA LEKARSKA IM PROF. TADEUSZA GAŁAMONA
W NIEPORĘCIE; LEK. MED. K.KIDAŁA, S.OLCZYK SPÓŁKA
CYWILNA - Poradnia lekarza POZ",ul. Dworcowa 8b 05-126 Nieporęt,Zadupie,False,49 (0),59,1
Mazowieckie,Medycyna rodzinna,True,"BARBARA DOBROWOLSKA NIEPUBLICZNY ZAKŁAD OPIEKI
ZDROWOTNEJ PRZYCHODNIA LEKARSKA ""ESKULAP"" - Poradnia lekarza POZ",ul. Rynkowa 4 08-110 Siedlce,Zadupie,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"Lux Med spółka z ograniczoną odpowiedzialnością - Poradnia (gabinet) lekarza
podstawowej opieki zdrowotnej
(Centrum Medyczne LUX MED al.
Stanów Zjednoczonych 72, 04-036
Warszawa, filia Centrum
Medyczne Medycyna Rodzinna ul.
Grójecka 186, 02-390 Warszawa)",ul. al. Stanów Zjednoczonych 72 04-036 Warszawa,Warszawa,False,49 (0),59,2
Mazowieckie,Medycyna rodzinna,True,"LUX MED Spółka z ograniczoną odpowiedzialnością - Poradnia lekarza POZ (Centrum
Medyczne Medycyna Rodzinna ul.
Żwirki i Wigury 39, 02-091
Warszawa)",ul. Żwirki i Wigury Warszawa/39 02-091 Warszawa,Warszawa,False,49 (0),59,3
Mazowieckie,Medycyna sądowa,False,Warszawski Uniwersytet Medyczny - Zakład Medycyny Sądowej,"ul. Wojciecha Oczki 1 02-007
Warszawa",Warszawa,False,0 (0),4,4
Mazowieckie,Medycyna sportowa,False,"Samodzielny Publiczny Zakład Opieki Zdrowotnej
Centralny Ośrodek Medycyny Sportowej - Centrum Medycyny Klinicznej i
Doświadczalnej Centralny
Ośrodek Medycyny Sportowej","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,0 (0),0,2
Mazowieckie,Mikrobiologia lekarska,False,"Warszawski Uniwersytet Medyczny - Katedra i Zakład Mikrobiologii
Lekarskiej","ul. Tytusa Chałubińskiego 5 02-004
Warszawa",Warszawa,False,1 (0),0,6
Mazowieckie,Nefrologia,False,"Szpital Matki Bożej Nieustającej Pomocy w Wołominie - Oddział Chorób Wewnętrznych i
Nefrologii ze Stacją Dializ",ul. Gdyńska 1/3 05-200 Wołomin,Zadupie,False,18 (0),2,2
Mazowieckie,Nefrologia,False,Specjalistyczny Szpital Wojewódzki w Ciechanowie - Oddział Nefrologiczny,ul. Powstańców Wielkopolskich 2 06-400 Ciechanów,Zadupie,False,18 (0),2,1
Mazowieckie,Nefrologia,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - Klinika Nefrologii, Dializoterapii i
Chorób Wewnętrznych","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,18 (0),2,9
Mazowieckie,Nefrologia,False,"Szpital Kliniczny Dzieciątka Jezus - Klinika Immunologii,
Transplantologii i Chorób
Wewnętrznych",ul. Williama Heerleina Lindleya 4 02-005 Warszawa,Warszawa,False,18 (0),2,4
Mazowieckie,Nefrologia,False,"Samodzielny Publiczny Zakład Opieki Zdrowotnej - Zespół
Zakładów - Oddział Internistyczno-Nefrologiczny z Pododdziałem
Diabetologii ze Stacją Dializ","ul. Wincentego Witosa 2 06-200
Maków Mazowiecki",Zadupie,False,18 (0),2,4
Mazowieckie,Nefrologia,False,"Wojewódzki Szpital Zespolony - Oddział Nefrologiczny, Ośrodek
Dializ, Zespół Domowej
Dializoterapii Otrzewnowej,
Poradnia Nefrologiczna",ul. Medyczna 19 09-400 Płock,Zadupie,False,18 (0),2,2
Mazowieckie,Nefrologia,False,"SZPITAL PRASKI P.W. PRZEMIENIENIA PAŃSKIEGO
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Pododdział Nefrologii","ul. Aleja Solidarności 67 03-401
Warszawa",Warszawa,False,18 (0),2,4
